,year,name,value,lastValue,rank
37,2013.9,Walking,416354.0,416317.0,38
38,2013.9,Bugs,321450.0,321374.0,39
39,2013.9,My toy,310566.0,310503.0,40
40,2013.9,Who the frick is this?,170842.0,170749.0,41
41,2013.9,We MUST meet up more,12459.0,12434.0,42
42,2013.9,Hreflang,12294.0,12233.0,43
43,2013.9,Jupyter,11873.0,11806.0,44
44,2013.9,"Oh no, THIS is grown up",11856.0,11825.0,45
45,2013.9,Everyone is racist?,11780.0,11758.0,46
0,2014.0,Need a nap,29428322.0,29242721.0,1
1,2014.0,I don't know anything,15874781.0,15738091.0,2
2,2014.0,When will I grow up?,14942524.0,14878879.0,3
3,2014.0,I know pretty much everything,14646410.0,14642026.0,4
4,2014.0,Women (fearful),13758506.0,13736298.0,5
5,2014.0,Travel,10156336.0,10156333.0,6
6,2014.0,Exams,9799506.0,9799499.0,7
7,2014.0,Food/drink,7479086.0,7380720.0,8
8,2014.0,What is that smell?,6681745.0,6681720.0,9
9,2014.0,I'm going to be sick,6321198.0,6321131.0,10
10,2014.0,Eugh these clothes,6229397.0,6229382.0,11
11,2014.0,Harry Potter,4884494.0,4884453.0,12
12,2014.0,Not learning languages,3750959.0,3750905.0,13
13,2014.0,Games,3709534.0,3709460.0,14
14,2014.0,Oversized t-shirts,3656193.0,3656103.0,15
15,2014.0,Using chopsticks,3152769.0,3152729.0,16
16,2014.0,Who the f**k is this?,3107541.0,3107441.0,17
17,2014.0,Teeth are the worst,2981258.0,2981222.0,18
18,2014.0,Chewing,2771643.0,2771559.0,19
19,2014.0,What is KPI?,2552267.0,2552191.0,20
20,2014.0,Trampolines,2237071.0,2237062.0,21
21,2014.0,Tying my shoes,2141707.0,2141607.0,22
22,2014.0,Cartoons,2047262.0,2047190.0,23
23,2014.0,Loud noises,1909747.0,1909738.0,24
24,2014.0,The dark?,1554974.0,1554967.0,25
25,2014.0,Am I good?,1175366.0,1175266.0,26
26,2014.0,Bored. I might make noise,1151620.0,1151602.0,27
27,2014.0,Why does my skin hate me?,1083412.0,1083379.0,28
28,2014.0,RUNNING,939858.0,939794.0,29
29,2014.0,Rap,939670.0,939658.0,30
30,2014.0,What colour is that?,740189.0,740133.0,31
31,2014.0,Have I pooped myself?,708371.0,708338.0,32
32,2014.0,"No, don't carry me there",691636.0,691632.0,33
33,2014.0,Walking,416387.0,416354.0,34
34,2014.0,Bugs,321549.0,321450.0,35
35,2014.0,My toy,310652.0,310566.0,36
36,2014.0,Who the frick is this?,170930.0,170842.0,37
37,2014.0,We MUST meet up more,12467.0,12459.0,38
38,2014.0,Hreflang,12359.0,12294.0,39
39,2014.0,Jupyter,11875.0,11873.0,40
40,2014.0,"Oh no, THIS is grown up",11862.0,11856.0,41
41,2014.0,Everyone is racist?,11802.0,11780.0,42
42,2014.0,Money,0.0,6847200.0,43
43,2014.0,Getting swole,0.0,8335440.0,44
44,2014.0,Brexit,0.0,2330640.0,45
45,2014.0,Women (interested),0.0,3980880.0,46
0,2014.1,Need a nap,29614727.0,29428322.0,1
1,2014.1,I don't know anything,15992414.0,15874781.0,2
2,2014.1,When will I grow up?,15035527.0,14942524.0,3
3,2014.1,I know pretty much everything,14648415.0,14646410.0,4
4,2014.1,Women (fearful),13793422.0,13758506.0,5
5,2014.1,Travel,10156352.0,10156336.0,6
6,2014.1,Exams,9799565.0,9799506.0,7
7,2014.1,Food/drink,7637900.0,7479086.0,8
8,2014.1,What is that smell?,6681770.0,6681745.0,9
9,2014.1,I'm going to be sick,6321292.0,6321198.0,10
10,2014.1,Eugh these clothes,6229422.0,6229397.0,11
11,2014.1,Harry Potter,4884566.0,4884494.0,12
12,2014.1,Not learning languages,3751011.0,3750959.0,13
13,2014.1,Games,3709573.0,3709534.0,14
14,2014.1,Oversized t-shirts,3656203.0,3656193.0,15
15,2014.1,Using chopsticks,3152794.0,3152769.0,16
16,2014.1,Who the f**k is this?,3107567.0,3107541.0,17
17,2014.1,Teeth are the worst,2981296.0,2981258.0,18
18,2014.1,Chewing,2771699.0,2771643.0,19
19,2014.1,What is KPI?,2552288.0,2552267.0,20
20,2014.1,Trampolines,2237145.0,2237071.0,21
21,2014.1,Tying my shoes,2141756.0,2141707.0,22
22,2014.1,Cartoons,2047276.0,2047262.0,23
23,2014.1,Loud noises,1909834.0,1909747.0,24
24,2014.1,The dark?,1555022.0,1554974.0,25
25,2014.1,Am I good?,1175379.0,1175366.0,26
26,2014.1,Bored. I might make noise,1151624.0,1151620.0,27
27,2014.1,Why does my skin hate me?,1083477.0,1083412.0,28
28,2014.1,RUNNING,939891.0,939858.0,29
29,2014.1,Rap,939770.0,939670.0,30
30,2014.1,What colour is that?,740194.0,740189.0,31
31,2014.1,Have I pooped myself?,708376.0,708371.0,32
32,2014.1,"No, don't carry me there",691661.0,691636.0,33
33,2014.1,Walking,416423.0,416387.0,34
34,2014.1,Bugs,321563.0,321549.0,35
35,2014.1,My toy,310730.0,310652.0,36
36,2014.1,Who the frick is this?,171023.0,170930.0,37
37,2014.1,We MUST meet up more,12505.0,12467.0,38
38,2014.1,Hreflang,12447.0,12359.0,39
39,2014.1,Jupyter,11949.0,11875.0,40
40,2014.1,Everyone is racist?,11898.0,11802.0,41
41,2014.1,"Oh no, THIS is grown up",11871.0,11862.0,42
42,2014.1,Money,0.0,0.0,43
43,2014.1,Getting swole,0.0,0.0,44
44,2014.1,Brexit,0.0,0.0,45
45,2014.1,Women (interested),0.0,0.0,46
0,2014.2,Need a nap,29894702.0,29614727.0,1
1,2014.2,I don't know anything,16338484.0,15992414.0,2
2,2014.2,When will I grow up?,15165330.0,15035527.0,3
3,2014.2,I know pretty much everything,14745197.0,14648415.0,4
4,2014.2,Women (fearful),13878520.0,13793422.0,5
5,2014.2,Travel,10156363.0,10156352.0,6
6,2014.2,Exams,9799568.0,9799565.0,7
7,2014.2,Food/drink,7804152.0,7637900.0,8
8,2014.2,What is that smell?,6758138.0,6681770.0,9
9,2014.2,I'm going to be sick,6321373.0,6321292.0,10
10,2014.2,Eugh these clothes,6229439.0,6229422.0,11
11,2014.2,Harry Potter,4884645.0,4884566.0,12
12,2014.2,Not learning languages,3751054.0,3751011.0,13
13,2014.2,Games,3709650.0,3709573.0,14
14,2014.2,Oversized t-shirts,3656275.0,3656203.0,15
15,2014.2,Using chopsticks,3152795.0,3152794.0,16
16,2014.2,Who the f**k is this?,3107608.0,3107567.0,17
17,2014.2,Teeth are the worst,2981296.0,2981296.0,18
18,2014.2,Chewing,2771787.0,2771699.0,19
19,2014.2,What is KPI?,2630557.0,2552288.0,20
20,2014.2,Getting swole,2486376.0,0.0,21
21,2014.2,Trampolines,2237151.0,2237145.0,22
22,2014.2,Tying my shoes,2141779.0,2141756.0,23
23,2014.2,Cartoons,2047320.0,2047276.0,24
24,2014.2,Loud noises,1909854.0,1909834.0,25
25,2014.2,The dark?,1555100.0,1555022.0,26
26,2014.2,Money,1200420.0,0.0,27
27,2014.2,Am I good?,1175464.0,1175379.0,28
28,2014.2,Bored. I might make noise,1151723.0,1151624.0,29
29,2014.2,Why does my skin hate me?,1083563.0,1083477.0,30
30,2014.2,RUNNING,939979.0,939891.0,31
31,2014.2,Rap,939779.0,939770.0,32
32,2014.2,Women (interested),856818.0,0.0,33
33,2014.2,What colour is that?,740260.0,740194.0,34
34,2014.2,Have I pooped myself?,708438.0,708376.0,35
35,2014.2,"No, don't carry me there",691718.0,691661.0,36
36,2014.2,Brexit,548208.0,0.0,37
37,2014.2,Walking,416483.0,416423.0,38
38,2014.2,Bugs,321606.0,321563.0,39
39,2014.2,My toy,310808.0,310730.0,40
40,2014.2,Who the frick is this?,171089.0,171023.0,41
41,2014.2,We MUST meet up more,12600.0,12505.0,42
42,2014.2,Hreflang,12519.0,12447.0,43
43,2014.2,Jupyter,12042.0,11949.0,44
44,2014.2,"Oh no, THIS is grown up",11934.0,11871.0,45
45,2014.2,Everyone is racist?,11910.0,11898.0,46
0,2014.3,Need a nap,30166554.0,29894702.0,1
1,2014.3,I don't know anything,16537616.0,16338484.0,2
2,2014.3,When will I grow up?,15287394.0,15165330.0,3
3,2014.3,I know pretty much everything,14819923.0,14745197.0,4
4,2014.3,Women (fearful),13983980.0,13878520.0,5
5,2014.3,Travel,10156451.0,10156363.0,6
6,2014.3,Exams,9799640.0,9799568.0,7
7,2014.3,Food/drink,8027221.0,7804152.0,8
8,2014.3,What is that smell?,6850909.0,6758138.0,9
9,2014.3,I'm going to be sick,6321453.0,6321373.0,10
10,2014.3,Eugh these clothes,6229537.0,6229439.0,11
11,2014.3,Harry Potter,4884658.0,4884645.0,12
12,2014.3,Not learning languages,3751107.0,3751054.0,13
13,2014.3,Games,3709730.0,3709650.0,14
14,2014.3,Oversized t-shirts,3656289.0,3656275.0,15
15,2014.3,Using chopsticks,3152857.0,3152795.0,16
16,2014.3,Who the f**k is this?,3107628.0,3107608.0,17
17,2014.3,Teeth are the worst,2981361.0,2981296.0,18
18,2014.3,Chewing,2771832.0,2771787.0,19
19,2014.3,What is KPI?,2725751.0,2630557.0,20
20,2014.3,Trampolines,2237210.0,2237151.0,21
21,2014.3,Tying my shoes,2141817.0,2141779.0,22
22,2014.3,Cartoons,2047374.0,2047320.0,23
23,2014.3,Getting swole,2019344.0,2486376.0,24
24,2014.3,Loud noises,1909868.0,1909854.0,25
25,2014.3,The dark?,1555185.0,1555100.0,26
26,2014.3,Am I good?,1175487.0,1175464.0,27
27,2014.3,Bored. I might make noise,1151783.0,1151723.0,28
28,2014.3,Why does my skin hate me?,1083573.0,1083563.0,29
29,2014.3,RUNNING,939989.0,939979.0,30
30,2014.3,Rap,939827.0,939779.0,31
31,2014.3,Women (interested),931104.0,856818.0,32
32,2014.3,Money,902312.0,1200420.0,33
33,2014.3,What colour is that?,740307.0,740260.0,34
34,2014.3,Have I pooped myself?,708488.0,708438.0,35
35,2014.3,"No, don't carry me there",691802.0,691718.0,36
36,2014.3,Walking,416540.0,416483.0,37
37,2014.3,Bugs,321622.0,321606.0,38
38,2014.3,My toy,310853.0,310808.0,39
39,2014.3,Brexit,310368.0,548208.0,40
40,2014.3,Who the frick is this?,171095.0,171089.0,41
41,2014.3,We MUST meet up more,12675.0,12600.0,42
42,2014.3,Hreflang,12549.0,12519.0,43
43,2014.3,Jupyter,12110.0,12042.0,44
44,2014.3,Everyone is racist?,11992.0,11910.0,45
45,2014.3,"Oh no, THIS is grown up",11952.0,11934.0,46
0,2014.4,Need a nap,30540966.0,30166554.0,1
1,2014.4,I don't know anything,16752522.0,16537616.0,2
2,2014.4,When will I grow up?,15504501.0,15287394.0,3
3,2014.4,I know pretty much everything,14963028.0,14819923.0,4
4,2014.4,Women (fearful),14128088.0,13983980.0,5
5,2014.4,Travel,10156460.0,10156451.0,6
6,2014.4,Exams,9799689.0,9799640.0,7
7,2014.4,Food/drink,8343818.0,8027221.0,8
8,2014.4,What is that smell?,6924432.0,6850909.0,9
9,2014.4,I'm going to be sick,6321472.0,6321453.0,10
10,2014.4,Eugh these clothes,6229548.0,6229537.0,11
11,2014.4,Harry Potter,4884731.0,4884658.0,12
12,2014.4,Getting swole,4234580.0,2019344.0,13
13,2014.4,Not learning languages,3751132.0,3751107.0,14
14,2014.4,Games,3709775.0,3709730.0,15
15,2014.4,Oversized t-shirts,3656291.0,3656289.0,16
16,2014.4,Using chopsticks,3152913.0,3152857.0,17
17,2014.4,Who the f**k is this?,3107668.0,3107628.0,18
18,2014.4,Teeth are the worst,2981414.0,2981361.0,19
19,2014.4,What is KPI?,2786553.0,2725751.0,20
20,2014.4,Chewing,2771925.0,2771832.0,21
21,2014.4,Trampolines,2237226.0,2237210.0,22
22,2014.4,Tying my shoes,2141884.0,2141817.0,23
23,2014.4,Cartoons,2047407.0,2047374.0,24
24,2014.4,Loud noises,1909895.0,1909868.0,25
25,2014.4,Money,1860040.0,902312.0,26
26,2014.4,The dark?,1555262.0,1555185.0,27
27,2014.4,Women (interested),1397480.0,931104.0,28
28,2014.4,Am I good?,1175549.0,1175487.0,29
29,2014.4,Bored. I might make noise,1151869.0,1151783.0,30
30,2014.4,Why does my skin hate me?,1083630.0,1083573.0,31
31,2014.4,Brexit,1027040.0,310368.0,32
32,2014.4,RUNNING,939996.0,939989.0,33
33,2014.4,Rap,939903.0,939827.0,34
34,2014.4,What colour is that?,740376.0,740307.0,35
35,2014.4,Have I pooped myself?,708559.0,708488.0,36
36,2014.4,"No, don't carry me there",691850.0,691802.0,37
37,2014.4,Walking,416623.0,416540.0,38
38,2014.4,Bugs,321683.0,321622.0,39
39,2014.4,My toy,310856.0,310853.0,40
40,2014.4,Who the frick is this?,171149.0,171095.0,41
41,2014.4,We MUST meet up more,12725.0,12675.0,42
42,2014.4,Hreflang,12579.0,12549.0,43
43,2014.4,Jupyter,12134.0,12110.0,44
44,2014.4,Everyone is racist?,12068.0,11992.0,45
45,2014.4,"Oh no, THIS is grown up",12050.0,11952.0,46
0,2014.5,Need a nap,30905099.0,30540966.0,1
1,2014.5,I don't know anything,17130923.0,16752522.0,2
2,2014.5,When will I grow up?,15826324.0,15504501.0,3
3,2014.5,I know pretty much everything,15203652.0,14963028.0,4
4,2014.5,Women (fearful),14416187.0,14128088.0,5
5,2014.5,Travel,10156533.0,10156460.0,6
6,2014.5,Exams,9799751.0,9799689.0,7
7,2014.5,Food/drink,8722230.0,8343818.0,8
8,2014.5,What is that smell?,7104074.0,6924432.0,9
9,2014.5,I'm going to be sick,6321492.0,6321472.0,10
10,2014.5,Eugh these clothes,6229594.0,6229548.0,11
11,2014.5,Harry Potter,4884735.0,4884731.0,12
12,2014.5,Not learning languages,3751206.0,3751132.0,13
13,2014.5,Games,3709820.0,3709775.0,14
14,2014.5,Oversized t-shirts,3656324.0,3656291.0,15
15,2014.5,Getting swole,3410790.0,4234580.0,16
16,2014.5,Using chopsticks,3153005.0,3152913.0,17
17,2014.5,Who the f**k is this?,3107763.0,3107668.0,18
18,2014.5,Teeth are the worst,2981486.0,2981414.0,19
19,2014.5,What is KPI?,2979741.0,2786553.0,20
20,2014.5,Chewing,2771935.0,2771925.0,21
21,2014.5,Money,2366520.0,1860040.0,22
22,2014.5,Trampolines,2237229.0,2237226.0,23
23,2014.5,Tying my shoes,2141928.0,2141884.0,24
24,2014.5,Cartoons,2047443.0,2047407.0,25
25,2014.5,Loud noises,1909974.0,1909895.0,26
26,2014.5,Women (interested),1653120.0,1397480.0,27
27,2014.5,The dark?,1555352.0,1555262.0,28
28,2014.5,Am I good?,1175610.0,1175549.0,29
29,2014.5,Bored. I might make noise,1151953.0,1151869.0,30
30,2014.5,Why does my skin hate me?,1083669.0,1083630.0,31
31,2014.5,RUNNING,940067.0,939996.0,32
32,2014.5,Rap,939913.0,939903.0,33
33,2014.5,Brexit,936030.0,1027040.0,34
34,2014.5,What colour is that?,740396.0,740376.0,35
35,2014.5,Have I pooped myself?,708656.0,708559.0,36
36,2014.5,"No, don't carry me there",691881.0,691850.0,37
37,2014.5,Walking,416694.0,416623.0,38
38,2014.5,Bugs,321759.0,321683.0,39
39,2014.5,My toy,310928.0,310856.0,40
40,2014.5,Who the frick is this?,171165.0,171149.0,41
41,2014.5,We MUST meet up more,12785.0,12725.0,42
42,2014.5,Hreflang,12587.0,12579.0,43
43,2014.5,Jupyter,12158.0,12134.0,44
44,2014.5,"Oh no, THIS is grown up",12129.0,12050.0,45
45,2014.5,Everyone is racist?,12115.0,12068.0,46
0,2014.6,Need a nap,31294199.0,30905099.0,1
1,2014.6,When will I grow up?,16079554.0,15826324.0,2
2,2014.6,I know pretty much everything,15373124.0,15203652.0,3
3,2014.6,Women (fearful),14672629.0,14416187.0,4
4,2014.6,Travel,10156609.0,10156533.0,5
5,2014.6,Exams,9799784.0,9799751.0,6
6,2014.6,Food/drink,8973964.0,8722230.0,7
7,2014.6,What is that smell?,7299237.0,7104074.0,8
8,2014.6,Getting swole,6555380.0,3410790.0,9
9,2014.6,I'm going to be sick,6321580.0,6321492.0,10
10,2014.6,Eugh these clothes,6229673.0,6229594.0,11
11,2014.6,I don't know anything,5273450.0,17130923.0,12
12,2014.6,Harry Potter,4884791.0,4884735.0,13
13,2014.6,Not learning languages,3751271.0,3751206.0,14
14,2014.6,Games,3709832.0,3709820.0,15
15,2014.6,Oversized t-shirts,3656333.0,3656324.0,16
16,2014.6,Money,3335735.0,2366520.0,17
17,2014.6,What is KPI?,3186048.0,2979741.0,18
18,2014.6,Using chopsticks,3153095.0,3153005.0,19
19,2014.6,Who the f**k is this?,3107777.0,3107763.0,20
20,2014.6,Teeth are the worst,2981550.0,2981486.0,21
21,2014.6,Chewing,2771986.0,2771935.0,22
22,2014.6,Trampolines,2237305.0,2237229.0,23
23,2014.6,Tying my shoes,2141993.0,2141928.0,24
24,2014.6,Cartoons,2047475.0,2047443.0,25
25,2014.6,Loud noises,1910060.0,1909974.0,26
26,2014.6,Women (interested),1880905.0,1653120.0,27
27,2014.6,The dark?,1555397.0,1555352.0,28
28,2014.6,Brexit,1482000.0,936030.0,29
29,2014.6,Am I good?,1175708.0,1175610.0,30
30,2014.6,Bored. I might make noise,1151960.0,1151953.0,31
31,2014.6,Why does my skin hate me?,1083763.0,1083669.0,32
32,2014.6,RUNNING,940132.0,940067.0,33
33,2014.6,Rap,939993.0,939913.0,34
34,2014.6,What colour is that?,740468.0,740396.0,35
35,2014.6,Have I pooped myself?,708736.0,708656.0,36
36,2014.6,"No, don't carry me there",691975.0,691881.0,37
37,2014.6,Walking,416712.0,416694.0,38
38,2014.6,Bugs,321825.0,321759.0,39
39,2014.6,My toy,310974.0,310928.0,40
40,2014.6,Who the frick is this?,171166.0,171165.0,41
41,2014.6,We MUST meet up more,12791.0,12785.0,42
42,2014.6,Hreflang,12601.0,12587.0,43
43,2014.6,"Oh no, THIS is grown up",12198.0,12129.0,44
44,2014.6,Jupyter,12173.0,12158.0,45
45,2014.6,Everyone is racist?,12116.0,12115.0,46
0,2014.7,Need a nap,31779068.0,31294199.0,1
1,2014.7,When will I grow up?,16481355.0,16079554.0,2
2,2014.7,I know pretty much everything,15661840.0,15373124.0,3
3,2014.7,Women (fearful),14992578.0,14672629.0,4
4,2014.7,Travel,10156652.0,10156609.0,5
5,2014.7,Exams,9799803.0,9799784.0,6
6,2014.7,Food/drink,9485896.0,8973964.0,7
7,2014.7,What is that smell?,7483285.0,7299237.0,8
8,2014.7,I'm going to be sick,6321633.0,6321580.0,9
9,2014.7,Eugh these clothes,6229763.0,6229673.0,10
10,2014.7,Getting swole,6115928.0,6555380.0,11
11,2014.7,I don't know anything,5746160.0,5273450.0,12
12,2014.7,Harry Potter,4884794.0,4884791.0,13
13,2014.7,Not learning languages,3751329.0,3751271.0,14
14,2014.7,Games,3709898.0,3709832.0,15
15,2014.7,Oversized t-shirts,3656342.0,3656333.0,16
16,2014.7,What is KPI?,3462135.0,3186048.0,17
17,2014.7,Money,3327912.0,3335735.0,18
18,2014.7,Women (interested),3274096.0,1880905.0,19
19,2014.7,Using chopsticks,3153122.0,3153095.0,20
20,2014.7,Who the f**k is this?,3107806.0,3107777.0,21
21,2014.7,Teeth are the worst,2981579.0,2981550.0,22
22,2014.7,Chewing,2772002.0,2771986.0,23
23,2014.7,Trampolines,2237385.0,2237305.0,24
24,2014.7,Tying my shoes,2142093.0,2141993.0,25
25,2014.7,Brexit,2064104.0,1482000.0,26
26,2014.7,Cartoons,2047489.0,2047475.0,27
27,2014.7,Loud noises,1910151.0,1910060.0,28
28,2014.7,The dark?,1555473.0,1555397.0,29
29,2014.7,Am I good?,1175713.0,1175708.0,30
30,2014.7,Bored. I might make noise,1152020.0,1151960.0,31
31,2014.7,Why does my skin hate me?,1083856.0,1083763.0,32
32,2014.7,RUNNING,940231.0,940132.0,33
33,2014.7,Rap,940054.0,939993.0,34
34,2014.7,What colour is that?,740552.0,740468.0,35
35,2014.7,Have I pooped myself?,708781.0,708736.0,36
36,2014.7,"No, don't carry me there",692034.0,691975.0,37
37,2014.7,Walking,416771.0,416712.0,38
38,2014.7,Bugs,321856.0,321825.0,39
39,2014.7,My toy,311048.0,310974.0,40
40,2014.7,Who the frick is this?,171191.0,171166.0,41
41,2014.7,We MUST meet up more,12834.0,12791.0,42
42,2014.7,Hreflang,12632.0,12601.0,43
43,2014.7,Jupyter,12235.0,12173.0,44
44,2014.7,"Oh no, THIS is grown up",12221.0,12198.0,45
45,2014.7,Everyone is racist?,12152.0,12116.0,46
0,2014.8,Need a nap,32319469.0,31779068.0,1
1,2014.8,When will I grow up?,16863144.0,16481355.0,2
2,2014.8,I know pretty much everything,15971643.0,15661840.0,3
3,2014.8,Women (fearful),15260319.0,14992578.0,4
4,2014.8,Travel,10156652.0,10156652.0,5
5,2014.8,Food/drink,9928431.0,9485896.0,6
6,2014.8,Exams,9799819.0,9799803.0,7
7,2014.8,Getting swole,8030001.0,6115928.0,8
8,2014.8,What is that smell?,7826715.0,7483285.0,9
9,2014.8,I'm going to be sick,6321651.0,6321633.0,10
10,2014.8,Eugh these clothes,6229840.0,6229763.0,11
11,2014.8,I don't know anything,5570628.0,5746160.0,12
12,2014.8,Harry Potter,4884886.0,4884794.0,13
13,2014.8,Money,3932208.0,3327912.0,14
14,2014.8,Not learning languages,3751360.0,3751329.0,15
15,2014.8,Games,3709973.0,3709898.0,16
16,2014.8,What is KPI?,3683552.0,3462135.0,17
17,2014.8,Oversized t-shirts,3656378.0,3656342.0,18
18,2014.8,Women (interested),3357018.0,3274096.0,19
19,2014.8,Using chopsticks,3153189.0,3153122.0,20
20,2014.8,Who the f**k is this?,3107866.0,3107806.0,21
21,2014.8,Teeth are the worst,2981585.0,2981579.0,22
22,2014.8,Chewing,2772048.0,2772002.0,23
23,2014.8,Trampolines,2237420.0,2237385.0,24
24,2014.8,Tying my shoes,2142155.0,2142093.0,25
25,2014.8,Cartoons,2047537.0,2047489.0,26
26,2014.8,Loud noises,1910176.0,1910151.0,27
27,2014.8,Brexit,1755201.0,2064104.0,28
28,2014.8,The dark?,1555545.0,1555473.0,29
29,2014.8,Am I good?,1175767.0,1175713.0,30
30,2014.8,Bored. I might make noise,1152062.0,1152020.0,31
31,2014.8,Why does my skin hate me?,1083877.0,1083856.0,32
32,2014.8,RUNNING,940247.0,940231.0,33
33,2014.8,Rap,940089.0,940054.0,34
34,2014.8,What colour is that?,740586.0,740552.0,35
35,2014.8,Have I pooped myself?,708818.0,708781.0,36
36,2014.8,"No, don't carry me there",692086.0,692034.0,37
37,2014.8,Walking,416771.0,416771.0,38
38,2014.8,Bugs,321949.0,321856.0,39
39,2014.8,My toy,311062.0,311048.0,40
40,2014.8,Who the frick is this?,171281.0,171191.0,41
41,2014.8,We MUST meet up more,12933.0,12834.0,42
42,2014.8,Hreflang,12704.0,12632.0,43
43,2014.8,"Oh no, THIS is grown up",12308.0,12221.0,44
44,2014.8,Jupyter,12300.0,12235.0,45
45,2014.8,Everyone is racist?,12185.0,12152.0,46
0,2014.9,Need a nap,32749779.0,32319469.0,1
1,2014.9,When will I grow up?,17220221.0,16863144.0,2
2,2014.9,Women (fearful),15591893.0,15260319.0,3
3,2014.9,Travel,10156665.0,10156652.0,4
4,2014.9,Exams,9799901.0,9799819.0,5
5,2014.9,I don't know anything,9639000.0,5570628.0,6
6,2014.9,What is that smell?,8200262.0,7826715.0,7
7,2014.9,I'm going to be sick,6321679.0,6321651.0,8
8,2014.9,Eugh these clothes,6229897.0,6229840.0,9
9,2014.9,Getting swole,6147000.0,8030001.0,10
10,2014.9,Money,5206500.0,3932208.0,11
11,2014.9,Women (interested),4905000.0,3357018.0,12
12,2014.9,Harry Potter,4884971.0,4884886.0,13
13,2014.9,Food/drink,4722750.0,9928431.0,14
14,2014.9,Brexit,4051112.0,1755201.0,15
15,2014.9,What is KPI?,3883843.0,3683552.0,16
16,2014.9,Not learning languages,3751432.0,3751360.0,17
17,2014.9,Games,3710042.0,3709973.0,18
18,2014.9,Oversized t-shirts,3656476.0,3656378.0,19
19,2014.9,Using chopsticks,3153272.0,3153189.0,20
20,2014.9,Who the f**k is this?,3107876.0,3107866.0,21
21,2014.9,Teeth are the worst,2981598.0,2981585.0,22
22,2014.9,Chewing,2772099.0,2772048.0,23
